LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),(µm/frame),(µm),(frame),(µm),(µm),(µm),
ID177888 → ID179382,8586,177888,179382,76.98735896922499,2.775251128221843,6.707901480999791,6.707901480999791,304.5,1120.879308045352,698.8762462424622,0.0,
ID175221 → ID177150,8586,175221,177150,76.77797686671008,0.0692812754826756,4.3013899856106255,17.205559942442502,298.0,1120.6744002504245,694.4343949723228,0.0,
ID180881 → ID178477,8586,180881,178477,86.69088871318792,0.14276756100780147,6.0944709613271195,6.0944709613271195,301.5,1121.033747030051,696.3577802571136,0.0,
ID177150 → ID180881,8586,177150,180881,71.2830160766519,3.138148580107374,3.6854467803972253,3.6854467803972253,300.5,1123.4266628606833,700.6088264068612,0.0,
ID178242 → ID177888,8586,178242,177888,20.381816903950124,2.9191817990512825,4.068862039436296,4.068862039436296,303.5,1120.9803666848065,697.2525273122357,0.0,
ID178477 → ID178242,8586,178477,178242,47.81771259828355,3.121359667657808,5.76775231125863,5.76775231125863,302.5,1120.8965308958548,696.2507503846296,0.0,
ID173794 → ID175221,8586,173794,175221,8.302164624002085,NaN,2.83385296719976,2.83385296719976,295.5,1116.9624189432025,685.1777457753094,0.0,
ID179382 → ID180700,8586,179382,180700,15.950469620834149,0.6201149546215956,4.148358819840317,4.148358819840317,305.5,1123.9625498460982,703.0437041857829,0.0,
ID176417 → ID175890,8587,176417,175890,93.72353137767617,NaN,6.569312045348399,6.569312045348399,295.5,724.5576146643107,1080.792119910919,0.0,
ID176481 → ID175972,8588,176481,175972,7.942672574446094,NaN,2.1698986582957045,2.1698986582957045,295.5,503.3790890680913,1219.491464395342,0.0,
